,Klf7,Fev,Nr5a2,Pbx1,Atf3,Creb1,Foxo3,Arid5b,Tcf3,Nfic,Nfyb,Hmga2,Hsf2,Ddit3,Meis1,Stat3,Patz1,Xbp1,Trp53,Hnf1b,Sox9,Hbp1,Etv1,Yy1,Isl1,Irx2,Vdr,Srebf2,Sp1,Bbx,Hes1,Zfp148,Ets2,Satb1,Pknox1,Crem,Nr3c1,Zeb1,Gata6,Tcf4,Rfx3,Mxi1,Tcf7l2,Lmx1b,Pbx3,Nr6a1,Nr4a2,Neurod1,Ehf,Meis2,Gabpb1,Ovol2,Nkx2-2,E2f1,Nfatc2,Pax6,Gabpb2,Foxo1,Plag1,Nfib,Bach2,Nfia,Mnx1,Nkx6-1,Pdx1,Pax4,Foxp1,Sox5,Nrf1,Foxa3,Fosb,Usf2,Mef2a,Zfp143,Nr2f6,Nfix,Cbfb,Zfhx3,Tcf12,Arx
1732,0.64427674,0.0,0.0,0.0,0.64427674,0.0,0.0,0.64427674,0.64427674,0.0,0.64427674,0.0,0.0,0.0,0.0,0.0,0.0,1.032906,0.0,0.0,0.0,0.64427674,0.0,1.032906,2.6789052,0.0,0.0,0.0,0.0,0.64427674,0.0,0.64427674,0.0,1.032906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64427674,0.0,1.8606095,0.64427674,0.0,0.0,0.0,0.0,1.032906,0.64427674,0.0,0.0,0.0,0.0,0.0,0.64427674,1.8606095,2.2128224,0.0,0.0,0.0,0.0,0.0,0.0,0.64427674,0.0,0.0,0.64427674,0.0,0.64427674,0.64427674,0.0,0.0
1733,0.0,1.9223938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77355653,0.0,0.0,0.0,0.0,0.77355653,0.0,0.0,0.0,0.77355653,0.0,0.0,0.0,0.0,2.4429686,0.0,0.77355653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504607,0.0,0.0,0.77355653,0.0,0.0,0.0,0.0,0.77355653,0.0,0.0,0.0,0.77355653,0.77355653,0.77355653,1.7351618,0.0,0.0,0.0,0.0,0.0,0.0,0.77355653,0.0,0.77355653,0.0,0.77355653,0.0,1.2044494,0.0,0.0
1734,0.70223445,1.6239382,0.0,0.0,0.0,0.0,0.0,0.70223445,0.70223445,0.0,0.0,0.70223445,0.0,0.0,0.0,0.0,0.70223445,0.70223445,0.0,0.0,0.0,0.70223445,0.0,0.0,1.9614382,0.0,0.70223445,0.0,0.0,0.70223445,0.0,0.0,0.70223445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107104,0.70223445,0.0,0.0,0.0,0.70223445,2.4143567,0.70223445,0.70223445,0.0,0.0,0.0,0.0,0.0,1.3998945,0.70223445,0.0,1.3998945,0.0,0.0,0.0,0.0,0.0,0.70223445,0.0,0.70223445,0.0,1.3998945,0.0,0.0,1.1107104
1735,0.0,1.1108317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1108317,0.0,0.0,0.0,0.7023257,0.0,0.7023257,0.0,1.1108317,0.0,0.0,0.0,0.0,0.0,0.7023257,0.7023257,0.0,0.0,0.0,0.0,0.0,0.0,1.1108317,0.0,0.0,0.7023257,0.0,0.0,0.0,0.0,0.0,0.7023257,0.7023257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1108317,0.0,0.0,0.0,0.0,0.0,1.4000307,0.0,1.1108317,0.0,0.0,0.0,0.0,0.0,1.1108317,1.8070107,0.0,0.0,0.0,0.0,0.0,0.0,1.1108317,0.0,0.0,0.0,0.0,0.7023257,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6083311,0.0,1.2227988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546601,0.0,0.0,0.5871719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871719,0.0,0.9546601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4340304,0.0,0.5871719,0.5871719,0.0,0.0,1.4340304,0.0,0.5871719,0.0,0.0,0.5871719,0.5871719,0.0,0.9546601,0.5871719,0.0
1737,0.798009,1.7723145,0.0,0.0,0.0,0.798009,0.0,0.0,0.0,0.0,0.798009,0.0,0.798009,0.0,0.0,0.0,0.0,0.798009,0.798009,0.0,0.798009,0.0,0.0,0.798009,3.659825,0.798009,1.7723145,0.798009,0.0,0.798009,0.0,0.0,0.0,0.0,0.798009,0.0,0.798009,0.0,0.798009,0.0,0.0,0.0,0.798009,0.0,0.0,0.0,0.0,0.0,0.0,2.9609706,0.798009,0.0,0.798009,0.798009,0.0,1.236119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236119,0.0,0.0,0.798009,0.0,1.236119,0.0,0.0,0.0,0.0,1.236119,0.0,0.0,2.5810606
1738,0.0,0.71944386,0.0,0.0,0.0,0.0,0.71944386,0.0,0.0,1.1335231,0.0,0.0,0.71944386,0.0,0.0,0.0,0.0,0.0,0.71944386,0.0,0.0,0.0,0.0,1.1335231,1.8352108,0.0,0.0,0.0,0.71944386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71944386,0.71944386,0.0,0.0,0.0,0.0,0.0,0.0,0.71944386,0.0,0.0,2.4452047,0.0,0.0,0.71944386,0.0,0.0,1.8352108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4254845,0.71944386,0.0,0.71944386,0.0,0.0,0.71944386,0.0,1.1335231,0.0,0.0,0.0,0.0,0.71944386,0.0,0.0,1.8352108
1739,0.0,1.7004764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91316,0.0,0.0,0.0,0.91316,0.0,0.0,0.0,0.0,0.91316,0.0,0.0,0.0,0.0,0.0,1.3823794,0.0,0.0,0.0,0.0,0.91316,0.91316,0.0,0.0,0.0,0.0,0.0,0.91316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91316,0.0,0.0,0.0,0.0,0.0,0.0,1.3823794,0.0,0.0,0.0,0.0,0.0,0.91316,2.6692865,0.0,1.3823794,0.0,0.0,0.0,0.0,0.91316,0.0,0.0,0.91316,0.0,0.91316,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231082,0.0,0.0,0.0,1.1383641,0.0,0.7231082,0.7231082,0.7231082,0.7231082,0.0,0.0,0.0,0.0,0.0,1.4309058,0.0,0.0,0.7231082,0.0,0.7231082,0.0,0.0,0.7231082,0.0,0.0,0.0,0.0,0.0,0.0,1.1383641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4309058,0.0,0.0,0.0,0.0,0.0,1.4309058,0.0,0.0,0.7231082,0.0,0.0,0.0,0.0,2.2498834,1.6569538,0.7231082,0.7231082,0.7231082,0.0,0.7231082,0.0,0.0,0.0,0.0,0.7231082,0.0,0.0,0.7231082,0.0,0.0
1741,1.3437785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665005,0.0,0.665005,0.0,0.0,0.0,0.0,0.665005,0.0,1.3437785,1.0609107,0.0,0.0,0.665005,1.5640223,0.0,1.7444061,1.3437785,0.0,0.665005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8971703,0.0,0.0,0.665005,0.0,0.0,1.0609107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5640223
1742,0.0,0.7994418,0.0,0.0,0.0,0.0,0.7994418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994418,0.0,0.7994418,0.0,0.0,0.7994418,0.0,0.0,0.0,1.774477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9631177,0.0,0.0,0.0,0.0,0.0,0.7994418,0.0,0.0,0.0,0.0,0.0,0.0,1.2379678,1.774477,0.7994418,0.0,0.0,0.0,0.0,0.0,1.2379678,0.0,0.0,0.0,0.0,0.0,0.0,0.7994418,0.0,0.7994418
1743,0.78156865,1.7473874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78156865,0.78156865,0.0,0.0,0.0,0.0,1.5161576,0.0,0.0,0.78156865,0.0,0.0,1.2148516,0.0,0.0,2.229399,0.0,0.78156865,0.0,0.0,0.0,0.0,0.78156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78156865,0.0,0.0,0.0,0.0,0.78156865,0.78156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5161576,0.0,0.0,0.0,0.0,0.0,0.0,1.5161576,2.34939,2.0930216,0.78156865,0.0,0.0,0.0,0.78156865,0.78156865,0.78156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3195037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491194,0.6491194,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.0,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491194,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039467,1.039467,0.0,0.0,0.0,0.0,1.3195037,0.0,0.0,0.0,0.6491194,0.6491194,0.0,0.6491194,0.0,0.0,0.0
1745,0.0,1.7167989,0.0,0.0,0.0,0.0,0.76158595,0.0,0.76158595,0.0,0.76158595,0.0,0.0,0.0,0.0,0.0,0.0,0.76158595,0.0,0.0,0.0,0.76158595,0.76158595,1.4872726,1.7167989,0.0,0.76158595,0.0,0.0,0.0,0.0,0.0,0.76158595,0.0,0.0,0.0,0.0,0.0,1.1888613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76158595,0.0,0.0,0.0,0.0,0.0,0.76158595,0.0,0.0,1.1888613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76158595,0.76158595,0.0,0.0,0.0,0.0,0.0,0.0,0.76158595,0.0,0.0,0.76158595,0.0,0.0,0.0,0.0,0.0
1746,0.7525169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525169,0.0,0.0,0.0,0.0,0.0,0.7525169,0.0,0.0,0.0,0.0,0.0,1.4740775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525169,0.0,0.7525169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4740775,0.0,0.0,0.0,0.7525169,0.0,0.0,0.0,0.0,0.0,2.7466526,0.0,0.0,0.0,0.0,0.0,1.7028081,0.0,1.1770136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68908894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68908894,0.68908894,0.0,1.3802009,0.0,0.68908894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68908894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931976,0.0,0.68908894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68908894,0.0,0.0,0.0,0.0,0.0,1.3802009,0.0,0.0,0.0,1.6029367,0.0,0.0,0.0,0.0,0.68908894,0.68908894,0.0,0.0,0.0,0.0
1748,0.7166733,2.6079588,0.0,0.0,0.0,0.7166733,0.0,0.0,0.0,0.7166733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166733,0.0,0.0,1.1298591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1298591,0.0,0.7166733,0.0,0.0,0.0,0.0,0.0,1.9859082,1.1298591,1.8306677,0.0,0.0,0.0,0.0,0.0,1.6468186,0.0,0.0,0.0,0.0,1.6468186,0.7166733,0.0,0.0
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505977,0.76505977,0.0,1.9088925,0.76505977,0.0,0.76505977,0.0,0.0,0.0,0.0,0.0,0.0,2.3216996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505977,0.0,0.76505977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505977,0.0,0.0,0.0,0.76505977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505977,0.0,1.4923126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505977
1750,1.1715288,2.6645534,0.0,0.0,0.0,0.74832696,0.0,0.0,0.74832696,0.0,0.74832696,0.0,0.74832696,0.0,0.0,0.74832696,0.0,0.74832696,0.0,0.0,0.0,0.0,0.74832696,1.1715288,2.293311,0.0,0.0,0.0,0.0,0.74832696,0.0,1.1715288,0.0,0.0,0.0,0.0,0.0,0.0,0.74832696,0.74832696,0.0,0.0,0.0,0.0,0.0,0.0,0.74832696,0.0,0.0,1.6963208,0.0,0.0,0.0,0.0,0.0,2.0387194,0.0,0.0,0.0,0.0,0.0,0.0,1.1715288,1.8821037,1.8821037,1.1715288,0.0,0.0,0.0,0.0,0.0,1.1715288,0.0,0.0,1.1715288,0.0,0.0,0.0,0.0,0.0
1751,0.0,0.69093543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0956622,0.0,0.0,0.0,0.0,0.0,0.0,0.69093543,0.0,0.0,0.0,0.0,0.0,0.69093543,0.0,1.9421157,1.0956622,0.0,0.0,0.69093543,0.69093543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0755677,0.0,0.0,0.0,0.69093543,0.0,0.69093543,0.0,0.0,0.0,0.0,0.0,0.0,1.0956622,0.69093543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69093543,0.0,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2060146,0.0,0.0,0.0,0.0,0.0,0.9616052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4426237,0.0,0.9616052,0.0,0.0,0.0,1.4426237,0.9616052,0.9616052,0.0,0.0
1753,0.0,2.6514726,0.0,0.0,0.0,0.90173626,0.0,0.0,0.90173626,0.0,0.0,0.0,0.0,0.0,0.0,0.90173626,0.0,0.0,0.0,0.0,0.90173626,0.0,0.0,0.0,2.420114,0.0,1.368068,0.0,0.0,0.0,0.0,0.0,0.90173626,0.0,0.0,0.90173626,0.0,0.0,0.0,0.0,0.90173626,0.0,0.0,0.0,0.0,0.0,0.90173626,0.0,0.0,0.90173626,0.0,0.0,0.0,0.0,0.0,1.368068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1185884,0.90173626,1.368068,0.0,0.0,0.0,1.6848481,0.0,1.6848481,0.0,0.0,0.0,0.0,0.90173626,0.0,0.90173626,0.0
1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6818489,0.0,0.62866044,0.0,0.0,0.0,0.0,0.0,0.0,0.62866044,1.2879347,0.0,1.0116715,0.0,0.0,0.62866044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62866044,0.0,0.0,0.62866044,0.0,0.0,0.0,0.0,0.0,0.62866044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62866044,0.62866044,0.0,0.0,0.62866044,0.0,0.0,0.0,0.0
1755,0.5068571,0.0,0.0,0.5068571,0.0,0.5068571,0.0,0.0,0.5068571,0.0,0.0,0.5068571,0.0,0.0,0.5068571,0.0,0.0,0.0,0.0,0.0,0.0,0.5068571,0.5068571,0.0,0.8416237,0.5068571,0.0,0.0,0.0,0.0,0.0,0.5068571,0.0,0.5068571,0.0,0.0,0.0,0.0,0.0,0.5068571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416237,0.5068571,0.5068571,0.0,0.0,0.5068571
1756,0.0,0.0,0.59965825,0.0,0.0,0.0,0.0,0.0,0.59965825,0.0,0.59965825,0.59965825,0.0,0.0,0.59965825,0.0,0.0,0.9719118,0.59965825,0.59965825,1.4553504,0.0,0.0,1.242565,0.0,0.0,0.0,0.0,0.59965825,0.0,1.242565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59965825,0.59965825,0.0,0.0,0.59965825,0.0,0.59965825,0.0,0.0,0.0,0.9719118,0.0,0.0,0.0,0.0,0.0,0.0,0.59965825,0.59965825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9719118,0.0,0.0,0.0,0.0,0.59965825,0.0,0.0,0.59965825,0.0,0.0
1757,0.7641882,0.7641882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7641882,0.0,0.0,0.0,0.7641882,0.0,0.0,0.0,0.0,0.7641882,0.0,0.7641882,0.0,0.0,0.0,0.0,0.0,0.0,0.7641882,0.0,0.7641882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7641882,0.0,0.0,0.7641882,0.0,0.0,0.7641882,0.0,0.0,0.0,1.1922548,1.9075038,0.7641882,1.9075038,0.7641882,0.0,0.0,0.7641882,0.0,0.0,0.0,0.0,1.1922548,0.0,0.7641882,0.0,0.0,0.0
1758,0.86616176,2.0654483,0.0,0.0,0.0,0.52406764,0.0,0.0,0.52406764,0.0,0.52406764,0.0,0.0,0.0,0.0,0.0,0.52406764,0.86616176,0.52406764,0.0,0.52406764,0.0,0.0,0.52406764,2.365031,0.52406764,0.0,0.52406764,0.0,0.0,0.52406764,0.86616176,0.0,0.0,0.0,0.86616176,0.52406764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0654483,0.0,0.52406764,0.0,0.0,0.0,1.3232304,0.0,0.52406764,0.0,0.0,0.0,0.52406764,0.0,0.52406764,1.3232304,0.0,0.0,0.0,0.0,0.86616176,0.0,0.86616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3232304
1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111049,0.0,0.0,0.0,0.0,0.0,0.0,1.1224849,0.0,0.0,0.7111049,1.4131114,0.0,0.7111049,2.8059993,0.0,0.0,0.0,0.0,1.1224849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5175867,0.0,0.0,0.7111049,0.0,0.0,1.9765002,0.0,0.7111049,0.0,0.0,0.0,0.0,1.6380174,1.9765002,2.2289298,0.7111049,0.0,0.0,0.0,0.0,0.0,1.1224849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,0.0,0.0,0.0,0.7648417,0.0,0.0,0.0,0.0,0.0,0.7648417,0.0,0.0,0.0,0.0,0.0,0.0,0.7648417,0.0,0.7648417,0.0,0.0,0.0,0.7648417,1.1931064,2.42815,0.0,0.0,0.0,0.7648417,0.0,0.0,0.0,0.0,0.7648417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7218047,0.0,0.0,0.0,0.7648417,0.0,1.908545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1931064,0.0,0.7648417,0.0,0.0,0.0,0.0,0.0,0.7648417,0.0,1.7218047
1761,0.0,1.6655426,0.0,0.0,0.0,0.0,0.0,0.0,0.7285797,0.0,1.1455821,0.0,0.0,0.7285797,0.0,0.7285797,0.0,1.4389832,0.7285797,0.0,0.0,0.0,0.0,0.0,1.1455821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285797,0.0,0.0,0.0,0.0,0.7285797,0.0,0.0,0.0,0.0,1.4389832,0.0,0.7285797,0.0,0.0,0.0,0.0,0.0,1.4389832,0.7285797,0.7285797,0.0,0.0,0.0,0.7285797,0.0,1.1455821,0.0,0.0,0.7285797,0.0,0.7285797,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7244895,0.76659006,1.1953845,0.0,0.0,0.0,0.0,0.0,0.0,0.76659006,1.9113292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76659006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4945302,0.76659006,1.4945302,1.4945302,0.0,0.0,1.1953845,0.0,0.0,0.0,0.0,0.0,1.1953845,0.0,0.0,0.0,0.0
1763,0.0,1.6597028,0.0,0.0,0.0,0.0,0.0,0.0,1.3450812,0.88345724,0.0,0.88345724,0.0,0.0,0.0,0.0,0.0,2.0914004,0.0,0.0,0.0,0.0,0.0,0.88345724,0.0,0.0,0.0,0.0,0.0,0.88345724,0.0,0.0,0.0,0.0,0.0,0.0,0.88345724,0.0,0.0,1.3450812,0.0,0.0,0.0,0.0,0.88345724,0.0,0.0,0.0,0.0,1.3450812,0.0,0.0,0.88345724,0.0,0.0,0.88345724,0.0,0.0,0.0,0.0,0.0,0.0,0.88345724,1.3450812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88345724,0.0,0.0,0.0,0.0,0.88345724,0.0,0.0,0.0
1764,0.0,1.636833,0.0,0.0,0.0,0.0,0.866942,0.0,0.0,0.0,0.0,0.0,0.866942,0.0,0.0,1.3242183,0.0,0.866942,0.866942,0.0,0.0,1.3242183,0.866942,0.866942,0.0,0.0,0.0,0.0,0.0,0.866942,0.0,0.0,0.0,0.0,0.0,0.866942,0.0,0.0,0.0,0.0,0.866942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866942,0.0,0.0,2.066624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3662508
1765,0.0,2.2215223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86298543,0.0,0.0,0.0,0.0,0.0,0.0,0.86298543,0.0,1.3192066,0.0,0.86298543,0.0,0.0,0.86298543,0.0,1.3192066,0.0,0.0,0.0,0.86298543,0.86298543,0.0,0.0,0.0,0.0,0.0,0.86298543,0.0,0.0,0.0,0.0,0.0,0.0,0.86298543,0.0,0.86298543,0.86298543,0.0,0.0,1.8688601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86298543,0.86298543,1.3192066,0.86298543,0.0,0.0,0.0,0.0,0.86298543,0.0,0.0,0.86298543,0.0,0.86298543,0.0,0.86298543,0.0
1766,0.62692535,0.0,0.0,0.62692535,0.0,0.0,0.0,0.0,1.0093048,1.0093048,0.0,0.0,0.0,0.0,0.0,0.62692535,0.0,0.0,1.0093048,0.0,0.0,0.62692535,0.0,1.0093048,0.0,0.0,0.0,0.0,0.0,0.62692535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62692535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62692535,0.0,0.0,0.62692535,0.0,0.0,1.2852411,1.0093048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62692535,0.0,0.0,0.0,0.0,0.0,1.5012703,0.0,1.5012703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,0.0,0.0,0.0,0.0,0.90960616,0.0,0.0,0.0,0.90960616,0.0,0.0,0.0,0.0,0.0,0.5548457,0.0,0.0,0.90960616,0.5548457,0.0,0.0,0.0,0.0,0.0,2.9725559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548457,0.0,0.5548457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5548457,0.0,0.0,0.0,0.0,0.0,0.90960616,0.0,0.0,0.0,0.5548457,0.0,0.0,0.0,0.0,0.0,0.5548457
1768,0.60921824,0.0,0.0,0.0,0.0,1.2576025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60921824,0.60921824,0.9850651,0.60921824,0.0,0.0,0.0,1.2576025,0.0,2.54521,1.64769,0.0,0.0,0.60921824,0.60921824,0.0,0.60921824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60921824,0.0,0.0,0.0,0.0,0.0,0.60921824,0.0,1.7974033,0.0,0.0,0.0,0.0,0.0,1.7974033,0.0,0.0,0.0,0.60921824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850651,0.60921824,0.0,0.0,0.0,0.60921824,0.0,0.0,1.64769
